"HINDOLVESTON, CHURCH FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,1.53,2.82,2.55,2.66,,
February,,,,,,,4.25,1.67,1.36,2.74,,
March,,,,,,,3.56,2.45,0.85,2.12,,
April,,,,,,,2.08,2.06,3.37,2.12,,
May,,,,,,,2.02,0.54,0.93,0.47,,
June,,,,,,,3.67,1.22,0.78,1.47,,
July,,,,,,,1.31,2.63,4.11,2.98,,
August,,,,,,,2.74,4.68,1.91,2.48,,
September,,,,,,,1.85,2.23,5.29,1.03,,
October,,,,,,,2.81,3.71,2.36,3.92,,
November,,,,,,,2.63,1.80,1.88,2.43,,
December,,,,,,,3.30,1.12,3.77,4.77,,
Total,,,,,,,31.75,26.93,29.16,29.19,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,31.75,26.93,29.16,29.19,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,,
