"JERSEY ST AUBINS RAILWAY STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,4.13,1.79,2.86,4.68,1.41,4.52,1.37,2.17,1.42,6.43,,
February,5.13,1.09,2.48,0.91,3.49,5.55,6.65,1.59,1.03,5.37,,
March,2.25,2.59,6.58,2.39,4.93,0.87,3.36,2.64,2.21,5.04,,
April,1.13,1.35,0.55,2.07,1.01,2.13,0.81,1.30,1.73,1.77,,
May,2.45,0.66,0.68,1.92,1.33,0.98,1.23,2.17,1.69,0.76,,
June,4.15,2.71,4.91,0.75,0.50,0.63,0.72,1.26,0.55,0.67,,
July,2.53,1.32,4.04,0.60,3.66,2.71,0.46,1.77,2.36,1.68,,
August,2.60,0.54,7.73,0.57,2.77,1.26,2.50,5.16,1.61,2.51,,
September,0.48,1.12,2.56,0.68,3.31,3.43,3.50,1.03,4.36,1.99,,
October,5.53,6.03,4.89,3.62,4.02,2.60,4.62,7.40,3.82,1.93,,
November,10.84,4.96,3.05,4.79,3.29,3.34,5.65,1.73,3.23,5.34,,
December,3.20,7.53,2.99,3.49,8.33,7.91,4.00,2.18,4.14,4.77,,
Total,44.42,31.69,43.32,26.47,38.05,35.93,34.87,30.40,28.15,38.26,,
Calc annual,44.42,31.69,43.32,26.47,38.05,35.93,34.87,30.40,28.15,38.26,,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,,
