"SELLY OAK LODGE HILL CEMETERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2476,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.70,1.09,3.90,4.34,1.03,3.44,1.26,,2.52,3.90,,
February,3.30,1.86,1.92,0.95,2.33,4.48,4.26,,1.64,2.88,,
March,0.84,1.87,5.37,5.16,2.78,0.85,3.12,,1.69,4.28,,
April,2.29,1.11,0.22,4.05,0.82,1.21,1.20,,2.82,2.16,,
May,2.10,0.72,3.31,2.27,1.70,2.01,2.57,,2.47,0.86,,
June,1.67,1.87,5.68,1.54,2.70,1.68,2.08,,0.95,1.32,,
July,2.69,0.20,3.38,1.64,3.91,7.60,1.85,,2.14,3.59,,
August,5.67,1.96,6.57,1.43,2.01,1.71,2.32,,1.86,2.72,,
September,0.86,1.66,0.77,1.98,1.19,0.55,1.51,,6.52,2.03,,
October,2.41,2.41,3.12,3.05,1.98,2.49,3.79,,1.46,2.80,,
November,4.83,3.17,2.14,2.69,3.72,2.80,3.83,,2.04,1.53,,
December,5.54,5.79,3.92,1.38,5.76,4.54,2.67,,3.22,4.01,,
Total,34.90,23.71,40.30,30.48,29.93,33.36,30.46,,29.33,32.08,,
Calc annual,34.90,23.71,40.30,30.48,29.93,33.36,30.46,0.00,29.33,32.08,,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,NaN,0.00,0.00,,
