"ABERFORD LOTHERTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.40,0.86,4.06,2.78,0.91,2.70,0.52,2.28,1.37,3.60,,
February,1.31,1.41,2.57,0.57,1.27,2.27,3.05,0.58,2.13,1.53,,
March,0.27,0.83,3.62,2.39,2.33,1.05,3.43,1.90,1.13,3.53,,
April,1.87,1.02,0.25,2.97,0.48,1.46,0.80,1.51,0.87,1.53,,
May,2.15,1.50,3.57,1.56,1.90,1.39,2.34,1.61,2.33,0.90,,
June,2.88,3.73,4.80,1.19,1.87,0.63,1.30,2.30,0.91,0.81,,
July,2.87,0.77,3.45,0.61,3.54,3.34,2.03,0.73,2.87,2.71,,
August,3.46,1.93,5.54,0.94,1.30,1.66,2.10,4.11,1.75,2.40,,
September,0.16,2.32,0.79,1.25,1.19,1.15,1.41,0.65,6.12,1.03,,
October,2.22,2.21,1.66,2.49,1.88,1.00,1.51,2.80,1.80,3.17,,
November,3.31,3.43,1.53,2.00,2.53,1.79,1.95,1.09,1.04,1.68,,
December,2.63,3.91,2.03,1.54,5.07,5.90,1.58,0.95,4.48,3.36,,
Total,25.53,23.92,33.87,20.29,24.27,24.34,22.02,20.51,26.80,26.25,,
Calc annual,25.53,23.92,33.87,20.29,24.27,24.34,22.02,20.51,26.80,26.25,,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,,
