"RATHMINES, LEINSTER ROAD (PRETORIA TERRACE) HAROLD'S CROSS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.09,0.79,3.77,5.95,1.14,2.12,1.10,1.18,1.56,2.83,,
February,4.15,1.23,2.58,0.66,2.51,4.01,3.45,1.44,1.46,1.23,,
March,0.96,1.65,2.57,2.45,2.00,1.13,3.31,2.71,0.94,1.92,,
April,2.25,1.54,1.35,2.76,0.68,1.37,1.39,0.80,1.73,0.64,,
May,2.76,1.30,0.98,3.07,1.81,1.62,3.95,2.74,2.24,1.45,,
June,6.65,1.61,2.91,1.24,1.07,1.75,1.90,1.27,0.85,2.81,,
July,2.42,2.92,3.60,0.69,2.41,5.97,1.90,1.50,2.43,1.23,,
August,3.78,0.93,5.57,0.95,3.59,2.77,2.31,7.25,1.45,2.11,,
September,0.71,1.02,0.58,4.07,1.26,0.72,2.27,1.77,4.29,1.90,,
October,2.43,3.91,1.73,4.23,1.22,4.31,5.57,2.35,2.09,2.00,,
November,2.48,3.25,1.46,2.37,3.34,3.24,5.89,1.30,2.60,2.80,,
December,6.33,4.64,2.09,1.86,7.02,4.48,2.50,2.19,2.45,2.99,,
Total,38.01,24.79,29.19,30.30,28.05,33.49,35.54,26.50,24.09,23.91,,
Calc annual,38.01,24.79,29.19,30.30,28.05,33.49,35.54,26.50,24.09,23.91,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
