"CULMINGTON, CULMINGTON MANOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2271,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.28,3.11,2.39,3.27,3.25,4.66,1.77,5.57,
February,,,,6.69,0.39,3.34,2.09,2.71,2.19,0.87,0.76,
March,,,,1.82,1.21,0.90,0.43,2.60,2.29,0.20,2.75,
April,,,,2.31,3.89,2.13,2.01,1.70,1.93,0.81,2.87,
May,,,,1.56,5.64,3.28,2.32,1.41,1.15,2.37,3.20,
June,,,,0.26,2.32,0.05,1.72,3.58,3.26,2.53,0.54,
July,,,,2.80,4.93,2.22,2.51,2.27,1.34,2.28,3.58,
August,,,,2.35,3.19,3.97,3.15,5.18,3.81,1.42,2.99,
September,,,,2.28,3.79,3.36,1.20,3.33,1.32,1.07,3.66,
October,,,,4.63,4.45,4.06,2.57,2.33,4.61,4.74,3.14,
November,,,,1.51,2.32,2.35,6.33,3.85,3.74,7.23,3.84,
December,,,,2.41,4.45,2.13,0.77,2.69,2.04,7.20,3.19,
Total,,,,29.90,39.69,30.18,28.37,34.90,32.34,32.49,36.09,
Calc annual,0.00,0.00,0.00,29.90,39.69,30.18,28.37,34.90,32.34,32.49,36.09,
Difference,NaN,NaN,NaN,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
