"YATTON, HILL COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,6.95,,,
February,,,,,,,,,2.47,,,
March,,,,,,,,,2.13,,,
April,,,,,,,,,1.12,,,
May,,,,,,,,,1.38,,,
June,,,,,,,,,2.28,,,
July,,,,,,,,,2.40,,,
August,,,,,,,,,3.34,,,
September,,,,,,,,,1.12,,,
October,,,,,,,,,5.69,,,
November,,,,,,,,,2.45,,,
December,,,,,,,,,3.57,,,
Total,,,,,,,,,34.90,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.90,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,
