"DARWEN PICKUP BANK NO. 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.46,6.49,3.51,,,,,,,,,
February,2.92,0.32,4.46,,,,,,,,,
March,4.65,3.37,3.30,,,,,,,,,
April,5.59,2.08,3.05,,,,,,,,,
May,5.36,3.00,1.87,,,,,,,,,
June,3.21,0.45,2.97,,,,,,,,,
July,6.31,1.73,4.87,,,,,,,,,
August,2.43,6.46,6.13,,,,,,,,,
September,2.77,1.97,4.28,,,,,,,,,
October,1.29,2.91,1.01,,,,,,,,,
November,1.96,2.19,3.55,,,,,,,,,
December,2.84,5.76,5.91,,,,,,,,,
Total,43.79,36.73,44.91,,,,,,,,,
Calc annual,43.79,36.73,44.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
