"GREAT MAPLESTEAD, MONKS LODGE/HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1325,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.87,2.29,3.32,1.50,3.07,1.41,2.53,1.15,3.50,2.08,1.82,
February,0.36,,1.62,3.55,0.72,2.52,2.87,3.60,1.21,0.45,0.54,
March,1.15,1.13,2.17,1.31,0.73,0.85,0.21,2.07,2.53,0.00,1.51,
April,3.10,1.78,2.51,1.42,3.05,2.06,3.85,2.15,1.46,1.83,1.80,
May,1.03,0.94,1.43,1.15,4.52,2.79,1.66,0.25,1.90,1.35,2.46,
June,1.11,0.24,1.13,0.42,2.79,0.37,3.16,3.33,2.10,0.88,1.07,
July,4.44,0.27,3.47,1.36,3.46,2.36,3.09,3.74,2.14,2.81,3.12,
August,1.49,0.67,1.84,2.08,2.50,3.35,1.97,3.09,2.26,1.17,1.70,
September,2.60,1.92,2.61,2.48,2.95,3.13,1.35,4.77,0.72,0.62,3.33,
October,0.84,2.08,0.61,4.10,4.40,3.00,3.35,2.08,3.03,2.66,0.97,
November,0.83,1.56,1.04,2.30,2.98,1.96,3.93,2.67,1.88,5.55,2.32,
December,2.27,1.38,1.82,1.79,2.35,2.15,0.30,2.53,2.45,5.13,1.93,
Total,21.09,14.26,23.57,23.46,33.52,25.95,28.27,31.43,25.18,24.53,22.57,
Calc annual,21.09,14.26,23.57,23.46,33.52,25.95,28.27,31.43,25.18,24.53,22.57,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
