"DUFFUSS HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5680,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.18,2.77,1.63,2.34,1.50,1.76,1.72,2.12,3.00,0.60,1.45,
February,1.82,0.62,1.66,1.99,0.97,2.74,1.66,1.22,1.32,0.70,0.95,
March,3.05,1.90,2.10,0.41,1.34,1.53,1.52,1.43,1.26,0.35,0.84,
April,1.63,0.87,3.34,1.95,0.56,1.47,2.41,2.43,0.76,1.73,1.28,
May,1.85,2.56,1.75,3.11,3.46,2.35,2.24,2.36,1.43,1.62,1.15,
June,1.01,1.15,1.01,2.26,1.83,0.70,2.22,3.58,2.95,2.48,1.17,
July,2.02,2.41,3.22,1.96,3.36,2.38,2.28,1.74,2.35,1.95,2.22,
August,2.27,2.91,2.10,5.36,4.13,1.25,2.21,1.45,2.23,4.08,3.79,
September,2.85,1.47,2.48,2.88,4.32,4.50,2.19,5.88,3.17,1.50,4.23,
October,0.56,2.04,1.21,3.50,3.51,2.52,2.92,4.66,1.44,3.29,3.71,
November,1.40,1.04,2.02,3.28,1.37,1.70,1.81,2.55,3.02,1.46,4.11,
December,1.19,3.40,1.42,2.32,1.51,1.79,1.64,0.89,2.06,2.18,1.79,
Total,21.83,23.14,23.94,31.36,27.86,24.69,24.82,30.31,24.99,21.94,26.69,
Calc annual,21.83,23.14,23.94,31.36,27.86,24.69,24.82,30.31,24.99,21.94,26.69,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
