"S. WARNBOROUGH, SWAINSHILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,747,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.79,2.78,3.70,5.71,2.27,5.32,1.64,4.61,
February,,,,5.07,0.56,5.44,2.55,5.53,2.55,0.39,1.16,
March,,,,2.29,3.29,0.42,0.82,4.01,2.93,0.07,1.55,
April,,,,3.22,1.70,3.04,3.26,2.13,1.71,0.78,2.17,
May,,,,2.43,3.88,3.76,2.64,1.21,1.81,2.02,1.68,
June,,,,0.33,2.87,0.00,2.94,3.49,2.58,1.49,0.42,
July,,,,1.17,5.46,3.39,1.41,2.99,1.79,1.92,1.96,
August,,,,2.47,2.76,4.71,1.35,3.04,2.85,1.28,3.82,
September,,,,1.43,4.47,2.84,0.95,5.66,1.38,0.39,3.30,
October,,,,4.41,4.49,3.04,1.84,2.17,6.06,4.39,1.43,
November,,,,1.75,3.42,1.91,6.86,4.79,2.82,9.10,4.56,
December,,,,3.12,6.11,4.88,0.27,4.50,3.08,8.47,3.36,
Total,,,,29.48,41.79,37.13,30.60,41.79,34.88,31.94,30.02,
Calc annual,0.00,0.00,0.00,29.48,41.79,37.13,30.60,41.79,34.88,31.94,30.02,
Difference,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
