"ENNISCORTHY WOODBROOK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6068,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.50,4.54,5.62,2.27,10.61,6.69,13.26,4.89,7.96,3.01,7.16,
February,2.49,2.39,3.49,9.16,1.90,5.92,4.70,4.72,4.34,8.71,2.28,
March,4.72,4.10,1.95,3.12,1.66,0.98,1.56,7.35,10.01,1.13,7.80,
April,5.24,1.12,3.70,5.64,4.08,4.64,3.64,2.15,3.33,1.13,3.47,
May,5.14,2.92,1.49,2.00,4.50,6.23,3.38,1.94,1.96,5.05,3.89,
June,1.88,0.22,1.55,0.80,3.94,0.54,3.06,4.47,7.08,2.53,2.57,
July,7.48,5.29,3.97,2.97,4.88,3.70,3.68,5.46,1.45,3.55,4.59,
August,3.68,7.15,6.63,6.85,4.27,5.09,4.12,6.58,7.29,4.51,7.39,
September,1.07,1.59,3.97,3.67,8.38,3.75,1.24,3.89,1.31,1.35,7.08,
October,6.90,3.85,1.46,5.61,4.87,5.77,3.52,4.88,9.11,4.90,8.97,
November,4.39,5.81,2.51,3.57,5.31,2.67,7.83,4.78,6.36,8.55,5.49,
December,5.20,2.54,4.89,3.94,8.29,4.11,1.13,6.27,5.08,11.70,6.17,
Total,54.69,41.52,41.23,49.60,62.69,50.09,51.12,57.38,65.28,56.12,66.86,
Calc annual,54.69,41.52,41.23,49.60,62.69,50.09,51.12,57.38,65.28,56.12,66.86,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,
