"NOTTINGHAM TRENT LANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2603,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.61,1.87,3.28,0.91,1.94,1.96,2.11,1.43,3.98,1.08,3.09,
February,1.97,0.36,2.06,3.28,0.77,2.24,1.89,1.67,1.83,0.60,0.49,
March,1.68,0.98,1.50,0.98,1.04,0.77,0.60,2.33,1.57,0.09,2.29,
April,3.99,0.80,2.83,2.40,1.45,1.75,1.67,1.90,0.69,1.29,3.24,
May,2.04,1.70,1.12,2.16,3.59,3.08,2.49,0.89,1.35,1.32,2.13,
June,2.37,0.65,0.71,0.45,1.56,0.04,2.06,4.21,2.36,1.40,1.77,
July,4.50,0.84,4.07,4.04,2.06,1.33,1.37,2.48,1.30,1.40,5.11,
August,0.87,4.72,5.09,2.18,2.43,1.46,1.68,3.38,2.46,2.05,2.94,
September,1.46,1.14,1.70,2.33,2.53,3.38,1.10,4.17,0.41,0.64,3.17,
October,1.11,2.09,0.57,1.29,3.76,3.25,2.03,2.01,3.73,2.65,2.13,
November,0.94,1.34,0.90,1.90,1.54,1.74,3.20,2.40,2.61,4.78,2.82,
December,2.38,1.68,3.03,2.48,2.49,2.11,0.76,2.70,2.18,3.71,1.69,
Total,25.92,18.17,26.86,24.40,25.16,23.11,20.96,29.57,24.47,21.01,30.87,
Calc annual,25.92,18.17,26.86,24.40,25.16,23.11,20.96,29.57,24.47,21.01,30.87,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
