"SPAXTON (FURZYDOWN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2083,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,4.88,5.34,1.04,5.24,
February,,,,,,,,3.17,4.01,1.09,1.02,
March,,,,,,,,5.51,3.68,0.30,3.03,
April,,,,,,,,1.69,2.28,0.94,3.31,
May,,,,,,,,1.45,0.27,2.42,1.59,
June,,,,,,,,3.36,2.16,2.72,0.43,
July,,,,,,,,5.25,2.17,1.40,1.84,
August,,,,,,,,4.22,2.43,2.81,3.16,
September,,,,,,,,8.55,2.12,0.45,4.80,
October,,,,,,,,2.95,6.22,5.26,3.01,
November,,,,,,,,3.92,4.50,9.64,4.05,
December,,,,,,,,3.39,3.73,8.06,4.62,
Total,,,,,,,,48.34,38.91,36.13,36.10,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.34,38.91,36.13,36.10,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
