"WHITEHAVEN SCRAGILL RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3657,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.52,6.46,3.71,3.86,4.97,3.87,5.46,6.26,8.99,1.97,7.71,
February,2.78,0.37,4.37,5.89,1.39,5.21,6.42,3.03,3.68,1.50,0.38,
March,5.84,6.06,2.00,1.26,0.79,1.39,1.81,4.76,4.56,1.07,2.57,
April,4.28,1.97,2.66,4.21,2.53,4.12,4.00,2.90,1.37,1.40,2.00,
May,4.46,3.48,3.85,1.93,4.82,7.77,3.59,2.53,0.99,3.11,1.58,
June,2.48,0.39,2.52,1.18,3.36,0.57,2.99,3.91,4.88,2.34,2.03,
July,5.04,3.72,6.19,4.41,5.53,2.04,4.99,5.71,6.30,5.54,2.71,
August,4.80,8.95,4.90,9.69,4.05,4.69,5.69,5.67,7.96,6.86,7.13,
September,2.98,2.30,2.54,5.91,6.34,3.85,6.14,7.97,3.61,1.31,2.73,
October,2.06,3.13,2.54,8.05,4.43,6.82,3.75,3.82,8.97,8.24,7.36,
November,3.49,2.77,2.95,5.57,3.22,2.23,9.26,4.98,8.79,9.12,4.84,
December,3.91,4.54,5.53,5.69,9.07,2.75,2.00,1.34,4.04,8.18,4.65,
Total,47.64,44.14,43.76,57.65,50.50,45.31,56.10,52.88,64.14,50.64,45.69,
Calc annual,47.64,44.14,43.76,57.65,50.50,45.31,56.10,52.88,64.14,50.64,45.69,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,
