"GLEN FINLAS RESERVOIR NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5328,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.30,12.73,7.09,9.88,8.34,8.42,10.26,9.92,15.90,2.86,9.01,
February,9.84,3.32,6.65,5.78,2.45,5.04,9.64,6.96,7.42,3.25,0.46,
March,9.89,10.44,3.73,3.78,0.77,2.67,6.96,7.52,5.32,2.73,4.90,
April,3.17,2.93,4.09,4.63,3.97,7.68,2.89,5.93,4.27,1.67,2.78,
May,8.56,4.23,7.03,3.17,6.36,11.19,4.64,4.41,2.25,5.25,4.54,
June,3.71,3.18,4.22,3.02,5.82,1.72,4.20,8.41,9.21,6.07,4.51,
July,5.01,4.35,7.03,7.18,8.43,3.20,4.65,5.82,7.40,6.91,5.06,
August,8.41,11.90,5.96,10.72,6.56,6.85,7.33,7.16,8.51,11.55,9.90,
September,6.86,4.03,4.09,11.99,8.55,6.05,7.23,9.17,6.15,4.30,4.66,
October,3.83,8.11,5.30,11.64,6.48,7.47,7.90,7.99,10.42,10.32,11.03,
November,8.43,5.35,9.02,5.14,6.82,1.38,7.30,8.20,12.52,10.79,9.47,
December,5.03,14.57,7.98,6.01,9.18,5.13,5.82,1.54,7.75,14.65,7.46,
Total,81.04,85.14,72.19,82.94,73.73,66.80,78.82,83.03,97.12,80.35,73.78,
Calc annual,81.04,85.14,72.19,82.94,73.73,66.80,78.82,83.03,97.12,80.35,73.78,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
