"SWITHLAND THE BRAND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2509,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.54,3.11,3.28,1.44,2.35,2.04,3.08,2.59,5.17,1.72,3.26,
February,1.67,0.38,2.36,3.53,0.79,2.98,2.99,2.26,2.43,0.67,0.65,
March,2.39,1.11,1.66,1.25,0.92,1.19,0.99,2.57,1.79,0.14,2.30,
April,5.01,1.04,3.45,2.13,2.38,1.83,1.80,1.92,0.62,1.19,2.98,
May,2.45,1.72,1.11,2.14,4.68,4.12,3.87,0.93,1.48,1.76,3.56,
June,1.21,0.92,0.80,0.62,2.40,0.05,3.46,4.43,3.65,1.55,1.13,
July,3.72,0.25,4.77,4.79,2.83,2.11,2.58,2.17,1.65,2.13,4.64,
August,0.92,4.60,6.32,2.07,2.38,2.39,2.92,3.36,2.34,1.73,2.16,
September,1.39,1.08,2.22,3.12,3.37,3.03,0.92,4.71,1.05,0.68,4.36,
October,1.40,2.01,0.63,2.65,4.70,3.71,2.71,2.21,5.27,3.47,2.50,
November,1.07,1.61,1.14,2.33,2.31,1.86,3.82,3.12,3.40,5.54,3.48,
December,2.49,2.06,4.22,3.05,2.81,2.22,0.83,2.87,1.92,4.87,2.24,
Total,26.26,19.89,31.96,29.12,31.92,27.53,29.97,33.14,30.77,25.45,33.26,
Calc annual,26.26,19.89,31.96,29.12,31.92,27.53,29.97,33.14,30.77,25.45,33.26,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,
