"RENDLESHAM HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1360,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.90,1.60,4.08,1.07,1.83,1.34,2.45,1.00,3.28,1.58,1.90,
February,0.67,0.20,1.92,2.54,1.52,1.80,1.82,2.07,0.89,0.50,0.93,
March,0.72,0.92,1.90,0.96,0.72,1.39,0.13,2.08,2.54,0.00,1.31,
April,3.20,1.02,2.24,0.70,2.29,2.37,2.68,1.97,1.31,1.77,1.47,
May,0.70,1.57,1.40,1.05,3.91,1.63,1.41,0.83,2.14,0.91,2.18,
June,1.43,0.27,1.39,0.59,1.42,0.40,1.93,3.65,1.57,0.57,1.20,
July,2.35,0.28,2.34,1.35,1.55,1.81,1.49,2.67,2.68,3.66,3.78,
August,2.06,0.80,1.16,1.69,2.04,2.34,1.10,4.19,1.67,1.26,4.56,
September,3.60,2.22,3.25,1.12,3.44,2.71,0.96,2.95,0.78,0.52,6.41,
October,0.42,0.94,1.25,3.54,4.23,2.43,3.05,1.74,1.56,2.77,0.76,
November,1.06,1.63,1.11,2.74,1.44,3.16,3.70,2.98,2.47,4.21,3.66,
December,2.93,1.46,1.24,2.70,2.59,1.88,0.63,2.68,3.79,4.39,2.11,
Total,21.04,12.91,23.28,20.05,26.98,23.26,21.35,28.81,24.68,22.14,30.27,
Calc annual,21.04,12.91,23.28,20.05,26.98,23.26,21.35,28.81,24.68,22.14,30.27,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
