"GLANTON, GLANTON PYKE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3594,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.40,5.44,4.12,1.73,2.32,1.83,2.13,2.25,4.07,,2.72,
February,1.58,0.28,1.97,4.29,1.02,3.85,1.51,0.95,1.49,,2.12,
March,3.04,1.55,2.24,1.39,0.58,1.66,0.62,3.12,3.61,,2.33,
April,2.96,0.78,2.26,2.33,1.51,1.73,1.04,2.09,1.55,,1.78,
May,3.49,1.72,1.18,2.45,4.44,2.60,1.46,2.26,1.50,,0.95,
June,0.83,0.72,1.47,1.15,2.44,0.26,2.15,4.37,5.01,,0.87,
July,3.85,2.51,4.97,1.89,4.15,1.89,1.91,3.18,1.94,,6.13,
August,3.13,5.64,2.03,4.59,1.92,2.56,2.41,4.73,4.20,5.05,3.77,
September,1.92,1.53,3.50,1.88,2.52,3.68,3.51,4.64,1.42,0.76,3.60,
October,1.70,2.61,2.25,2.83,2.92,1.63,4.26,2.38,3.53,3.26,2.17,
November,1.20,2.61,1.04,3.82,1.15,2.56,4.68,3.57,2.78,3.72,4.30,
December,4.20,1.74,3.24,2.21,2.49,3.31,0.79,3.59,1.82,4.54,2.56,
Total,30.30,27.13,30.27,30.56,27.46,27.56,26.47,37.13,32.92,,33.30,
Calc annual,30.30,27.13,30.27,30.56,27.46,27.56,26.47,37.13,32.92,17.33,33.30,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,0.00,
