"KEYSOE (COUNCIL SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,0.99,,0.74,,
February,,,,,,,,2.86,,0.86,,
March,,,,,,,,1.08,,1.01,,
April,,,,,,,,2.10,,1.02,,
May,,,,,,,,0.42,,0.83,,
June,,,,,,,,1.79,,0.46,,
July,,,,,,,,2.67,,0.51,,
August,,,,,,,,3.58,,0.34,,
September,,,,,,,,4.93,,0.29,,
October,,,,,,,,1.77,,2.30,,
November,,,,,,,,2.28,,3.01,,
December,,,,,,,,2.35,,2.96,,
Total,,,,,,,,26.82,,14.33,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.82,0.00,14.33,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,0.00,NaN,
