"TOOT BALDON, POTLANDS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1087,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.04,2.59,2.44,1.34,2.81,1.47,2.70,2.45,2.58,1.05,2.25,
February,0.54,0.32,2.35,3.08,0.26,2.97,2.16,3.69,1.61,0.64,0.32,
March,1.46,0.88,1.66,2.49,0.49,0.50,0.71,2.15,1.54,0.05,0.71,
April,2.90,1.03,2.69,1.89,2.07,2.57,2.39,1.86,0.93,1.01,2.32,
May,1.47,1.10,0.96,1.35,4.68,2.74,2.41,1.06,0.70,0.76,2.38,
June,3.55,0.38,1.17,0.45,2.57,0.07,2.25,2.80,1.49,0.99,0.45,
July,5.45,0.27,4.20,1.38,3.38,3.69,2.10,2.68,2.30,0.91,2.46,
August,1.04,1.34,5.29,2.65,2.21,2.89,1.30,3.68,2.43,1.19,1.95,
September,1.73,2.05,1.30,1.88,3.44,2.85,1.31,5.37,0.50,0.13,3.24,
October,2.10,1.03,0.53,4.35,4.32,3.16,2.16,1.54,3.30,3.71,0.99,
November,0.94,1.68,1.14,1.39,2.29,1.62,3.71,2.83,1.93,5.76,4.12,
December,2.05,1.45,2.04,2.41,4.27,1.92,0.45,2.49,1.93,4.46,2.49,
Total,25.27,14.12,25.77,24.66,32.79,26.45,23.65,32.60,21.24,20.66,23.68,
Calc annual,25.27,14.12,25.77,24.66,32.79,26.45,23.65,32.60,21.24,20.66,23.68,
Difference,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
