"COTHERSTONE (LANCELANDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3494/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.17,5.49,3.97,2.25,2.50,3.63,4.21,2.45,6.11,1.24,4.58,
February,1.67,0.13,3.77,5.40,1.06,4.92,2.46,0.68,4.44,0.80,1.45,
March,2.61,1.89,2.03,1.43,1.23,1.56,1.45,2.73,3.37,0.04,2.15,
April,2.75,0.76,2.94,2.39,1.77,3.55,1.36,2.13,0.57,1.16,2.76,
May,3.07,1.19,1.05,2.55,3.15,4.24,1.80,1.67,2.00,1.19,0.95,
June,1.53,0.64,1.19,0.92,3.52,0.12,2.60,2.27,5.20,1.40,0.96,
July,3.52,2.09,2.75,2.36,4.05,0.90,2.99,5.12,1.37,2.32,4.19,
August,0.08,4.44,2.06,4.00,1.51,2.69,2.36,7.71,5.01,2.52,4.88,
September,1.35,0.94,4.66,2.24,2.89,2.55,3.63,5.68,0.56,1.01,2.73,
October,4.17,2.08,1.78,4.00,3.79,3.08,3.46,2.64,3.13,2.79,1.94,
November,1.73,2.21,0.82,5.21,2.22,2.00,5.06,4.07,4.27,3.49,3.33,
December,3.95,3.21,4.98,2.43,4.20,5.30,1.41,2.67,1.57,6.54,2.53,
Total,30.60,25.07,32.00,35.18,31.89,34.55,32.79,39.82,37.60,24.50,32.45,
Calc annual,30.60,25.07,32.00,35.18,31.89,34.54,32.79,39.82,37.60,24.50,32.45,
Difference,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,
