"MALVERN (CHURCH STREET)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.61,3.16,4.20,1.35,3.91,1.94,3.83,3.75,4.54,,,
February,0.98,0.22,3.31,6.11,0.70,3.35,2.36,2.99,2.32,,,
March,3.37,1.29,2.46,1.95,1.93,0.47,0.68,2.70,3.06,,,
April,4.89,1.24,2.61,2.90,3.16,1.95,2.62,1.63,1.25,,,
May,1.92,1.43,0.73,2.16,8.09,3.29,3.97,1.41,1.31,,,
June,2.91,0.63,0.91,0.40,2.86,0.01,1.51,3.53,2.46,,,
July,4.84,0.55,5.20,3.21,4.68,3.20,2.32,3.22,1.43,,,
August,0.79,3.97,2.99,2.17,3.26,2.61,2.88,4.14,2.03,,,
September,2.63,1.15,2.66,2.04,5.01,4.12,0.55,4.30,0.82,,,
October,2.66,1.62,0.36,5.39,4.72,3.28,2.87,2.08,5.06,,,
November,0.94,2.10,1.47,1.49,2.83,1.70,6.65,3.45,2.32,,,
December,2.74,1.66,4.12,2.85,3.34,2.92,0.58,2.55,2.51,,,
Total,32.28,19.02,31.02,32.02,44.49,28.84,30.82,35.75,29.11,,,
Calc annual,32.28,19.02,31.02,32.02,44.49,28.84,30.82,35.75,29.11,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,
