"BRAUNTON, GREAT FIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.19,4.36,3.34,,,,,,,,,
February,1.52,0.25,3.46,,,,,,,,,
March,3.59,2.39,3.44,,,,,,,,,
April,4.98,1.01,3.24,,,,,,,,,
May,2.41,1.35,1.61,,,,,,,,,
June,2.69,0.29,1.64,,,,,,,,,
July,4.44,1.49,2.25,,,,,,,,,
August,1.47,2.48,4.20,,,,,,,,,
September,3.24,2.46,3.00,,,,,,,,,
October,4.56,1.42,1.60,,,,,,,,,
November,1.57,3.04,1.92,,,,,,,,,
December,3.06,2.48,5.78,,,,,,,,,
Total,38.72,23.02,35.48,,,,,,,,,
Calc annual,38.72,23.02,35.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
