"MERTON, JOSEPH HOOD RECREATION GROUND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,156,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,1.87,2.21,2.89,0.86,2.59,
February,,,,,,,2.47,3.74,1.26,0.43,0.60,
March,,,,,,,0.14,2.90,1.51,0.04,1.74,
April,,,,,,,3.69,1.63,1.64,0.93,1.36,
May,,,,,,,1.24,1.41,2.53,1.28,3.00,
June,,,,,,,3.49,3.57,2.37,0.89,0.65,
July,,,,,,,2.01,2.23,2.07,1.19,1.69,
August,,,,,,,1.14,4.13,2.50,2.41,2.71,
September,,,,,,,1.66,4.25,0.95,0.13,2.94,
October,,,,,,,2.39,0.91,4.01,2.46,0.86,
November,,,,,,1.58,4.92,2.66,1.39,5.12,3.94,
December,,,,,,2.27,0.31,3.53,2.27,4.38,1.55,
Total,,,,,,,25.33,33.17,25.39,20.12,23.63,
Calc annual,0.00,0.00,0.00,0.00,0.00,3.85,25.33,33.17,25.39,20.12,23.63,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,-0.00,
