"WISHAW, CORONATION STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5170,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,3.43,6.86,0.75,4.36,
February,,,,,,,,1.68,2.92,1.54,0.18,
March,,,,,,,,2.28,2.39,0.56,1.78,
April,,,,,,,,1.99,1.00,1.59,0.92,
May,,,,,,,,1.79,2.05,2.41,1.88,
June,,,,,,,,3.72,3.46,2.18,2.33,
July,,,,,,,,2.80,1.87,3.29,2.72,
August,,,,,,,,6.67,3.85,4.92,4.71,
September,,,,,,,,5.76,2.97,0.84,3.58,
October,,,,,,,,3.54,4.73,3.51,3.79,
November,,,,,,,,2.65,2.84,5.26,4.33,
December,,,,,,,,0.99,2.72,6.07,2.01,
Total,,,,,,,,37.30,37.66,32.92,32.59,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.30,37.66,32.92,32.59,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,
