"TYBERTON COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2232,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,3.69,3.90,4.13,1.08,5.49,
February,,,,,,,2.18,2.86,2.41,0.83,0.84,
March,,,,,,,0.53,2.69,3.39,0.15,3.57,
April,,,,,,,2.41,1.23,1.47,1.42,3.31,
May,,,,,,,2.23,0.87,1.10,2.42,2.32,
June,,,,,,,1.71,3.36,3.62,2.44,0.88,
July,,,,,,,2.21,4.24,1.54,1.96,2.96,
August,,,,,,,1.73,4.55,1.46,1.00,3.28,
September,,,,,,,1.20,4.12,1.48,1.50,5.57,
October,,,,,,,3.05,2.11,4.83,4.53,3.31,
November,,,,,,,7.61,2.80,4.08,7.72,3.27,
December,,,,,,,0.69,3.03,2.41,8.29,3.64,
Total,,,,,,,29.24,35.76,31.92,33.34,38.44,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,29.24,35.76,31.92,33.34,38.44,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,-0.00,
