"CROWBOROUGH, UCKFIELD LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,567,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.58,4.44,4.80,1.98,3.32,4.43,4.92,3.37,6.40,1.58,4.87,
February,1.01,0.86,3.95,5.54,1.28,4.98,3.30,5.52,2.00,0.89,1.50,
March,2.33,2.71,3.10,3.18,2.30,1.23,0.61,5.17,2.37,0.09,1.57,
April,3.43,1.59,4.26,3.56,4.43,3.91,5.89,2.23,2.91,1.12,2.52,
May,1.42,2.25,1.50,4.55,5.15,3.45,2.11,1.16,1.54,2.85,3.48,
June,1.58,0.21,1.74,0.63,2.88,0.24,3.97,5.72,3.97,1.72,1.29,
July,5.47,0.67,4.01,3.26,5.30,5.02,2.07,3.56,2.23,1.81,3.49,
August,1.84,3.52,3.76,3.20,4.28,2.48,2.02,5.60,2.82,3.64,4.22,
September,3.10,1.13,2.68,2.88,4.06,3.36,1.18,5.77,0.94,0.80,3.96,
October,1.73,2.19,1.75,7.95,5.60,4.61,3.29,3.29,8.77,4.94,2.41,
November,2.35,2.05,2.45,2.63,4.46,4.07,8.11,3.85,5.64,11.32,7.60,
December,4.40,3.20,4.46,4.65,5.99,4.89,0.78,5.12,4.73,7.74,3.62,
Total,33.24,24.82,38.46,44.01,49.05,42.67,38.25,50.36,44.32,38.50,40.53,
Calc annual,33.24,24.82,38.46,44.01,49.05,42.67,38.25,50.36,44.32,38.50,40.53,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
