"CARRICKFERGUS COPELAND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6225,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,6.60,2.30,4.50,
February,,,,,,,,,3.86,3.19,0.55,
March,,,,,,,,,4.62,0.68,1.86,
April,,,,,,,,,2.05,1.59,1.80,
May,,,,,,,,,1.17,2.37,1.75,
June,,,,,,,,,5.34,3.14,2.42,
July,,,,,,,,,2.28,2.86,4.21,
August,,,,,,,,,4.26,6.46,6.43,
September,,,,,,,,,2.29,1.18,5.22,
October,,,,,,,,,6.78,4.49,6.05,
November,,,,,,,,,6.83,5.20,4.61,
December,,,,,,,,,3.96,8.11,3.45,
Total,,,,,,,,,50.04,41.57,42.85,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.04,41.57,42.85,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
