"BEAUPARC, ST. CLOUD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6133,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.17,2.86,3.31,1.79,4.06,
February,,,,,,,2.08,2.54,3.18,3.06,0.94,
March,,,,,,,1.13,3.85,3.78,0.51,3.61,
April,,,,,,,1.74,1.10,1.33,1.19,1.40,
May,,,,,,,2.13,1.77,1.51,1.99,1.97,
June,,,,,,,2.56,2.58,5.02,2.12,2.14,
July,,,,,,,4.91,4.17,1.73,3.03,3.28,
August,,,,,,,3.91,4.43,3.46,4.76,6.18,
September,,,,,,,2.13,4.69,1.89,0.32,4.78,
October,,,,,,,2.20,3.52,3.90,3.29,4.78,
November,,,,,,,3.35,2.70,3.81,3.92,3.82,
December,,,,,,,0.77,3.13,3.03,5.53,3.56,
Total,,,,,,,31.08,37.34,35.95,31.51,40.52,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,31.08,37.34,35.95,31.51,40.52,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
