"GRANTOWN-ON-SPEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5674,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.47,3.13,2.72,3.55,1.14,2.85,1.64,3.42,3.71,1.34,2.63,
February,2.28,0.70,1.92,2.29,3.08,5.65,0.87,0.76,1.53,0.35,0.77,
March,2.32,1.50,3.06,0.98,0.63,3.67,1.84,1.87,1.68,0.24,1.54,
April,2.48,1.32,5.04,2.19,0.47,2.51,3.30,3.83,1.20,2.58,1.83,
May,1.58,2.12,1.54,7.15,3.27,1.99,2.24,4.11,2.55,2.66,1.51,
June,0.51,1.29,1.42,1.65,2.29,0.77,2.44,4.09,2.98,2.05,1.58,
July,3.33,2.25,3.95,3.09,4.39,2.82,2.63,3.17,2.95,4.03,3.33,
August,2.92,3.47,3.02,5.62,6.15,1.28,2.24,3.65,4.55,4.27,4.68,
September,2.56,1.27,1.84,2.15,3.99,4.94,2.77,6.03,3.99,1.37,4.24,
October,1.30,2.18,2.06,3.45,3.16,2.51,5.06,4.25,2.11,4.30,2.77,
November,2.11,1.30,2.13,2.87,1.30,1.59,2.63,3.93,3.54,1.41,3.99,
December,1.63,3.72,1.86,3.57,1.90,2.30,1.60,1.34,2.29,2.65,2.08,
Total,25.49,24.25,30.56,38.56,31.77,32.88,29.26,40.45,33.08,27.25,30.95,
Calc annual,25.49,24.25,30.56,38.56,31.77,32.88,29.26,40.45,33.08,27.25,30.95,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
