"PITREAVIE CASTLE, INVERKEITHING",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5473,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.50,2.75,2.65,3.66,1.90,4.76,0.92,2.75,
February,,,,3.10,0.73,3.23,3.86,1.71,2.81,1.14,1.05,
March,,,,0.63,1.07,1.92,1.29,1.86,2.75,0.35,2.10,
April,,,,2.76,1.30,2.61,1.43,1.28,0.93,1.59,1.30,
May,,,,0.83,4.65,4.00,2.41,1.80,1.45,1.90,1.28,
June,,,,1.24,1.84,0.35,2.88,2.95,4.10,1.85,1.75,
July,,,,2.75,4.50,1.82,3.70,2.24,1.84,2.89,3.27,
August,,,,5.30,3.30,3.38,1.70,6.38,5.30,4.00,5.29,
September,,,,1.99,3.24,3.24,3.62,5.41,2.47,0.50,3.19,
October,,,,2.39,3.70,2.30,4.26,4.10,3.57,3.50,3.52,
November,,,,3.00,1.69,0.82,4.39,1.69,2.57,4.26,3.52,
December,,,,2.50,3.50,1.87,0.52,1.91,3.21,3.46,2.06,
Total,,,,27.99,32.27,28.19,33.72,33.23,35.76,26.36,31.08,
Calc annual,0.00,0.00,0.00,27.99,32.27,28.19,33.72,33.23,35.76,26.36,31.08,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
