"NEWPORT, STAPLERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none stated,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.11,2.30,,,,
February,,,,,,,1.92,3.71,,,,
March,,,,,,0.41,0.27,2.57,,,,
April,,,,,,,2.88,1.62,,,,
May,,,,,,3.91,3.00,0.53,,,,
June,,,,,,0.00,2.95,1.77,,,,
July,,,,,,2.52,1.33,2.10,,,,
August,,,,,,4.48,0.83,2.96,,,,
September,,,,,,2.13,0.53,7.41,,,,
October,,,,,,,3.09,1.65,,,,
November,,,,,,3.19,6.86,3.40,,,,
December,,,,,,4.10,0.45,4.67,,,,
Total,,,,,,,28.22,34.69,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,20.74,28.22,34.69,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,
