"KILBRIDE, ARDLAMONT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5421,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,4.58,10.51,3.26,6.09,
February,,,,,,,,2.77,4.36,3.64,0.33,
March,,,,,,,,4.21,3.96,1.86,2.79,
April,,,,,,,,3.29,3.06,1.62,2.77,
May,,,,,,,,2.63,1.49,4.10,2.18,
June,,,,,,,,3.74,4.57,3.60,2.56,
July,,,,,,,,3.74,2.89,2.79,3.61,
August,,,,,,,,4.06,5.88,7.73,8.03,
September,,,,,,,,6.21,3.74,1.79,5.11,
October,,,,,,,,5.40,11.06,6.69,7.64,
November,,,,,,,,5.75,7.84,7.67,5.50,
December,,,,,,,,1.97,6.96,11.71,5.65,
Total,,,,,,,,48.35,66.32,56.46,52.26,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.35,66.32,56.46,52.26,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
