"GREAT HARWOOD PARSONAGE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2964,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.58,7.48,2.68,4.87,2.75,2.46,4.52,5.52,12.02,2.07,6.53,
February,3.66,0.63,4.95,5.11,1.09,5.87,4.69,2.11,5.97,1.11,0.52,
March,4.05,3.92,2.32,1.47,1.37,2.71,2.81,3.98,3.00,1.03,3.34,
April,4.27,2.27,3.06,3.97,1.59,3.23,2.12,3.58,1.21,1.18,2.90,
May,5.86,2.35,2.02,4.12,4.85,5.33,3.85,1.58,1.59,3.08,2.27,
June,2.96,0.82,3.58,1.34,2.64,0.24,3.02,4.51,7.27,2.11,2.78,
July,6.51,2.55,6.25,4.92,4.06,2.80,3.66,4.20,3.28,3.87,6.42,
August,2.37,6.00,7.30,6.33,6.47,4.27,4.68,6.05,9.20,6.53,8.92,
September,2.56,2.15,4.01,5.44,4.07,4.37,6.07,8.83,1.40,2.30,3.19,
October,2.03,3.79,0.89,5.69,3.36,6.63,3.66,4.55,6.24,7.16,7.50,
November,2.23,2.50,3.55,5.67,2.53,2.86,6.92,4.99,7.60,7.96,6.35,
December,2.58,6.55,5.52,3.61,4.26,3.50,2.78,1.21,3.13,9.22,3.71,
Total,43.66,41.01,46.13,52.54,39.04,44.27,48.78,51.11,61.91,47.62,54.43,
Calc annual,43.66,41.01,46.13,52.54,39.04,44.27,48.78,51.11,61.91,47.62,54.43,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
