"LAMMERMUIR HILLS (WEST HOPES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5099,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.45,2.21,4.10,3.79,2.77,5.31,1.07,3.06,
February,,,,4.30,1.22,5.10,2.55,1.20,2.58,1.29,1.87,
March,,,,1.57,0.49,3.20,1.77,3.37,3.93,0.25,3.09,
April,,,,2.25,1.10,3.00,2.31,1.49,1.30,1.68,1.49,
May,,,,2.26,4.10,3.85,3.52,1.53,1.45,2.38,1.29,
June,,,,1.20,2.73,1.95,4.70,3.50,5.39,2.20,1.77,
July,,,,1.60,4.70,2.04,4.07,4.64,1.66,2.84,3.83,
August,,,,3.10,4.65,3.40,1.92,7.16,5.04,4.58,6.55,
September,,,,2.50,4.50,5.40,4.60,8.78,2.93,0.28,5.22,
October,,,,3.35,3.60,2.90,5.68,3.79,4.10,3.37,4.02,
November,,,,4.10,5.02,1.35,4.52,4.11,4.35,5.12,5.31,
December,,,,4.00,3.93,2.64,0.94,4.01,2.63,6.22,2.64,
Total,,,,31.68,38.25,38.93,40.37,46.35,40.67,31.28,40.14,
Calc annual,0.00,0.00,0.00,31.68,38.25,38.93,40.37,46.35,40.67,31.28,40.14,
Difference,NaN,NaN,NaN,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
