"SUNNINGHILL (BLACKNEST P.S)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,770,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,3.25,
February,,,,,,,,,,,0.62,
March,,,,,,,,,,,1.31,
April,,,,,,,,,,,2.04,
May,,,,,,,,,,,2.66,
June,,,,,,,,,,,1.52,
July,,,,,,,,,,,2.14,
August,,,,,,,,,,,2.60,
September,,,,,,,,,,,3.06,
October,,,,,,,,,,,0.96,
November,,,,,,,,,,,4.25,
December,,,,,,,,,,,2.39,
Total,,,,,,,,,,,26.80,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.80,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
