"DONAGHADEE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6202,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.95,4.36,4.58,2.19,4.19,2.40,3.88,3.10,5.47,1.98,4.43,
February,1.93,0.48,3.09,5.34,0.98,4.17,2.99,1.89,3.11,2.61,0.42,
March,2.68,2.99,1.31,1.32,1.48,0.71,1.07,3.21,4.44,0.56,1.65,
April,2.45,0.93,3.27,3.03,2.58,2.83,1.79,1.26,1.96,1.21,1.31,
May,3.01,1.90,1.61,1.18,3.58,4.03,2.13,1.51,1.13,2.95,1.53,
June,2.91,0.30,2.17,0.83,2.30,0.30,1.64,3.58,3.79,2.61,2.15,
July,3.26,3.55,3.50,3.19,3.19,2.14,2.65,3.74,2.62,2.96,2.76,
August,2.31,3.38,2.53,4.82,3.31,1.39,3.11,3.52,4.37,4.31,5.09,
September,3.12,1.82,2.38,3.67,5.27,3.00,1.85,4.36,2.42,0.80,3.63,
October,6.86,3.41,0.98,3.06,2.20,2.94,3.61,3.26,5.59,3.45,4.78,
November,2.04,4.94,1.24,2.69,2.84,1.51,4.13,3.35,4.96,4.99,3.73,
December,4.71,2.14,3.15,4.37,2.95,3.19,1.04,2.57,3.45,6.99,3.37,
Total,39.23,30.20,29.81,35.69,34.87,28.61,29.89,35.35,43.31,35.42,34.85,
Calc annual,39.23,30.20,29.81,35.69,34.87,28.61,29.89,35.35,43.31,35.42,34.85,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
