"HOPTON, HOPTON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1383,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,2.60,2.84,1.46,1.49,
February,,,,,,,,1.98,1.24,0.44,0.99,
March,,,,,,,0.28,2.55,1.33,0.04,1.20,
April,,,,,,,2.77,1.70,1.43,1.01,1.32,
May,,,,,,,1.32,0.54,1.94,0.83,2.60,
June,,,,,,,2.89,4.02,1.83,0.33,0.48,
July,,,,,,,2.14,1.65,1.97,2.89,3.71,
August,,,,,,,1.81,3.00,1.97,1.33,2.73,
September,,,,,,,0.89,5.82,1.63,0.21,6.65,
October,,,,,,,2.70,2.26,1.99,2.50,1.22,
November,,,,,,,2.87,4.47,3.04,3.42,3.65,
December,,,,,,,0.81,2.34,3.10,4.04,1.95,
Total,,,,,,,,32.93,24.31,18.50,27.99,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,18.48,32.93,24.31,18.50,27.99,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
