"DUNDALK RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6143,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.56,4.37,2.53,4.49,2.17,3.88,
February,,,,,,3.53,2.39,1.99,4.57,4.64,0.75,
March,,,,,,0.71,1.74,2.56,3.04,0.60,2.66,
April,,,,,,1.81,1.39,1.27,1.43,0.72,1.29,
May,,,,,,4.67,1.77,1.54,1.70,1.77,2.25,
June,,,,,,0.52,2.92,3.36,4.07,2.17,2.17,
July,,,,,,3.33,4.25,3.47,1.94,3.53,3.75,
August,,,,,,2.83,4.15,5.15,4.28,5.05,5.69,
September,,,,,,3.02,1.74,4.79,2.23,0.81,2.91,
October,,,,,,3.22,3.06,3.60,4.35,3.92,4.18,
November,,,,,,1.98,3.48,3.63,4.79,4.14,3.26,
December,,,,,,2.32,0.95,2.58,3.48,5.93,3.51,
Total,,,,,,30.50,32.21,36.47,40.37,35.45,36.30,
Calc annual,0.00,0.00,0.00,0.00,0.00,30.50,32.21,36.47,40.37,35.45,36.30,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
