"TOTTENHAM, DRAYTON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,880,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.52,2.34,3.26,1.18,2.89,1.58,2.98,1.53,3.66,1.02,2.31,
February,0.57,0.24,2.15,3.26,0.70,3.01,3.12,3.13,1.62,0.58,1.13,
March,1.45,1.19,1.51,2.05,0.64,0.61,0.40,2.37,1.23,,1.55,
April,3.20,1.12,2.65,1.54,2.92,1.51,3.35,1.69,1.10,1.25,1.76,
May,0.77,1.05,0.82,1.90,3.33,1.51,1.90,1.56,1.97,1.61,2.85,
June,1.43,0.47,1.48,0.76,2.72,0.12,3.29,2.64,2.68,1.08,2.50,
July,3.72,0.17,3.29,2.49,4.01,3.91,2.29,2.37,2.12,2.04,1.65,
August,1.72,0.95,2.53,1.67,1.80,2.45,2.24,3.62,2.25,1.65,2.48,
September,3.04,2.58,1.97,1.23,2.91,2.02,0.91,5.03,0.75,0.35,3.38,
October,1.31,0.74,1.12,5.07,3.38,2.72,2.23,1.36,3.93,2.82,1.16,
November,1.08,1.76,1.29,1.37,2.47,1.13,4.81,2.37,2.03,5.30,4.72,
December,2.47,1.11,2.72,2.14,3.14,2.42,0.31,3.20,2.34,4.13,1.77,
Total,23.28,13.72,24.79,24.66,30.91,22.99,27.83,30.87,25.68,21.83,27.26,
Calc annual,23.28,13.72,24.79,24.66,30.91,22.99,27.83,30.87,25.68,21.83,27.26,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
