"WEARDALE WATER WORKS WASKERLEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3544,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.08,5.31,2.57,1.29,2.32,3.19,3.01,2.24,4.57,1.49,4.13,
February,2.23,0.12,2.30,3.37,0.96,4.36,3.01,1.20,1.68,1.00,2.06,
March,3.56,1.77,2.32,2.25,1.21,2.37,0.99,2.59,3.05,0.21,2.52,
April,4.16,1.40,2.66,1.94,1.40,4.38,2.05,2.60,0.81,1.43,3.07,
May,3.54,1.91,0.66,2.79,5.93,4.12,2.77,1.83,1.98,1.36,1.63,
June,1.02,0.43,1.21,1.10,2.26,0.13,4.51,3.59,5.03,1.91,1.54,
July,4.64,2.11,5.86,2.60,4.44,2.11,3.73,4.20,1.62,3.05,8.37,
August,2.13,6.33,2.98,5.56,2.47,3.30,2.87,7.83,4.61,3.15,5.36,
September,2.00,0.99,4.44,3.52,4.08,3.51,4.28,5.60,1.23,1.40,4.05,
October,2.23,2.16,1.95,3.15,4.17,3.73,3.04,2.75,4.84,2.70,2.92,
November,1.82,2.82,1.17,4.27,2.20,2.41,4.97,3.62,4.19,3.47,3.43,
December,4.00,3.16,5.57,2.21,3.68,5.02,0.96,2.75,1.59,4.31,3.03,
Total,34.41,28.51,33.69,34.05,35.12,38.63,36.19,40.80,35.20,25.48,42.11,
Calc annual,34.41,28.51,33.69,34.05,35.12,38.63,36.19,40.80,35.20,25.48,42.11,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
