"CLEISH HILLS, LOCH GLOW RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5482,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.90,3.50,2.75,2.20,3.10,2.40,4.60,2.30,5.50,0.75,4.10,
February,3.21,0.70,2.20,3.90,0.70,3.60,4.50,1.80,2.50,1.10,1.10,
March,2.30,2.90,2.50,0.90,0.85,1.15,1.30,2.60,2.35,0.40,2.10,
April,1.87,0.76,2.00,2.80,1.55,3.40,1.72,1.10,0.80,1.45,1.50,
May,2.94,1.15,1.85,0.95,5.10,5.90,1.30,2.50,1.60,2.50,1.80,
June,1.70,0.30,1.80,1.30,1.90,0.60,3.90,4.20,5.00,2.00,1.10,
July,2.90,2.50,4.25,2.80,5.50,1.20,4.50,2.75,1.50,2.40,3.25,
August,4.90,6.00,1.90,4.70,3.60,3.50,2.50,8.90,5.20,5.00,6.90,
September,1.82,1.25,1.90,2.20,4.20,3.15,4.50,6.10,3.15,0.70,4.50,
October,1.24,3.75,2.45,3.00,3.45,2.30,4.20,5.50,4.95,2.90,3.30,
November,2.46,2.15,2.43,2.20,2.70,1.00,5.20,2.90,4.40,4.15,4.10,
December,3.95,3.50,1.20,2.50,4.10,2.00,0.75,2.30,3.20,4.90,2.79,
Total,33.19,28.46,27.23,29.45,36.75,30.20,38.97,42.95,40.15,28.25,36.54,
Calc annual,33.19,28.46,27.23,29.45,36.75,30.20,38.97,42.95,40.15,28.25,36.54,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
