"BOLDRE, BATTRAMSLEY CLOSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,636,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.35,3.07,4.14,4.80,2.22,6.06,1.35,4.84,
February,,,,5.96,0.28,4.27,2.07,3.87,2.09,1.17,0.76,
March,,,,1.64,1.68,0.24,0.50,3.22,2.96,0.19,1.58,
April,,,,3.58,3.08,2.83,3.33,2.97,2.23,1.24,2.84,
May,,,,2.00,4.40,4.21,2.37,0.63,1.28,2.74,2.64,
June,,,,0.53,2.00,0.00,3.87,2.62,2.48,1.39,0.97,
July,,,,1.00,3.69,3.42,1.61,3.07,1.79,3.53,2.09,
August,,,,2.45,2.61,3.54,1.10,3.68,2.64,1.99,3.30,
September,,,,2.72,5.24,3.24,0.66,4.93,2.32,0.62,3.55,
October,,,,5.44,5.10,4.24,3.18,1.83,7.79,4.88,3.05,
November,,,,1.14,2.95,3.24,8.41,3.67,2.51,9.79,5.74,
December,,,,3.00,5.25,3.93,0.54,4.45,2.50,6.06,4.26,
Total,,,,30.81,39.35,37.30,32.44,37.16,36.65,34.95,35.62,
Calc annual,0.00,0.00,0.00,30.81,39.35,37.30,32.44,37.16,36.65,34.95,35.62,
Difference,NaN,NaN,NaN,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,
