"ELSFORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1738,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.31,3.38,5.64,2.61,6.10,7.46,6.97,6.69,7.19,3.31,8.22,
February,0.85,0.34,5.04,12.18,2.19,6.00,3.51,4.78,4.20,2.74,1.72,
March,4.07,2.90,4.59,2.17,2.62,0.58,0.77,4.77,5.47,0.25,3.43,
April,4.50,0.73,5.04,4.79,4.87,4.19,1.81,2.02,2.16,0.90,3.97,
May,1.43,1.99,0.71,2.73,4.97,4.53,1.16,0.63,1.32,3.21,1.53,
June,1.77,0.15,0.81,0.37,2.56,0.07,3.02,2.99,2.51,2.17,0.52,
July,4.15,1.00,3.96,2.28,4.33,3.35,1.30,6.88,1.55,1.33,2.17,
August,0.72,1.63,4.18,3.57,2.80,2.09,1.22,3.94,2.38,1.67,4.39,
September,1.97,0.80,4.10,3.92,5.62,4.12,0.91,5.56,1.62,0.60,6.69,
October,4.16,1.56,1.47,7.57,6.81,4.24,3.04,2.58,7.29,6.84,4.86,
November,2.92,4.31,3.24,3.68,5.30,3.92,11.32,3.74,6.54,15.89,8.22,
December,5.98,2.86,8.15,4.04,6.28,7.00,0.84,5.20,5.71,15.30,5.19,
Total,39.83,21.65,46.93,49.91,54.45,47.55,35.87,49.78,47.94,54.21,50.91,
Calc annual,39.83,21.65,46.93,49.91,54.45,47.55,35.87,49.78,47.94,54.21,50.91,
Difference,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,
