"NORTHAMPTON (CEDAR ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.55,,,,,
February,,,,,,,3.13,,,,,
March,,,,,,,0.63,,,,,
April,,,,,,,2.73,,,,,
May,,,,,,,3.01,,,,,
June,,,,,,,2.05,,,,,
July,,,,,,,1.71,,,,,
August,,,,,,,1.34,,,,,
September,,,,,,,1.55,,,,,
October,,,,,,,1.79,,,,,
November,,,,,,1.62,3.30,,,,,
December,,,,,,2.53,0.40,,,,,
Total,,,,,,,24.19,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,4.15,24.19,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,
