"THORNCOMBE (GREENHILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,4.21,3.69,5.29,,,,,
February,,,,,0.83,4.81,2.23,,,,,
March,,,,,2.06,0.27,0.41,,,,,
April,,,,,3.75,3.31,,,,,,
May,,,,,5.51,5.51,2.65,,,,,
June,,,,,2.93,0.05,,,,,,
July,,,,0.92,5.29,2.92,,,,,,
August,,,,3.32,2.52,3.24,,,,,,
September,,,,3.15,6.37,4.63,,,,,,
October,,,,5.04,6.58,4.40,,,,,,
November,,,,2.24,4.20,4.65,,,,,,
December,,,,3.44,5.06,4.71,,,,,,
Total,,,,36.25,49.31,42.19,,,,,,
Calc annual,0.00,0.00,0.00,18.11,49.31,42.19,10.58,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,18.14,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,
