"LESLIE, LOTHRIE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5483,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.91,4.10,4.09,2.20,3.96,3.20,5.29,2.93,6.34,1.54,3.38,
February,3.05,0.52,3.00,4.64,1.52,4.38,5.12,1.64,2.80,2.35,1.40,
March,2.34,4.03,2.23,1.47,1.51,1.99,1.83,3.13,3.81,0.50,2.42,
April,2.51,1.23,2.10,3.94,1.77,4.13,2.61,1.23,0.82,2.20,2.28,
May,3.72,2.25,1.31,2.03,5.67,5.68,2.62,2.27,1.69,2.88,1.62,
June,1.34,0.41,2.42,1.50,2.30,0.51,4.14,3.95,5.09,1.91,2.32,
July,2.88,3.19,5.19,2.41,5.08,1.96,3.86,3.52,1.65,3.67,4.14,
August,5.02,4.92,1.98,6.18,2.98,2.89,2.46,7.24,5.81,4.88,7.24,
September,1.67,1.83,2.88,3.29,5.21,3.42,3.85,6.97,3.41,0.45,6.18,
October,2.44,3.86,2.13,2.87,3.13,3.01,4.76,5.43,5.16,3.75,3.58,
November,3.52,2.16,2.19,2.65,2.31,1.15,5.93,3.64,3.82,5.25,4.14,
December,4.03,3.85,2.44,3.97,3.89,2.74,0.45,2.25,3.71,4.31,2.84,
Total,36.43,32.35,31.96,37.15,39.33,35.06,42.92,44.20,44.11,33.69,41.54,
Calc annual,36.43,32.35,31.96,37.15,39.33,35.06,42.92,44.20,44.11,33.69,41.54,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
