"LAS TRES S. PIERRE DU BOIS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4437/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,,2.16,
June,,,,,,,,,,,1.11,
July,,,,,,,,,,,2.08,
August,,,,,,,,,,,2.92,
September,,,,,,,,,,,2.57,
October,,,,,,,,,,,2.68,
November,,,,,,,,,,,10.92,
December,,,,,,,,,,,4.38,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.82,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
