"BRYMBO (PENTRE BROUGHTON SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4293,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.58,3.79,6.55,2.33,1.56,,2.74,2.74,3.97,1.47,3.84,
February,2.40,0.26,2.93,5.90,0.55,,2.18,1.62,2.54,1.04,0.35,
March,4.43,1.58,2.02,1.41,0.99,,0.63,3.55,2.22,0.28,2.80,
April,6.16,1.24,2.79,2.29,2.49,,1.96,2.25,1.38,0.87,2.21,
May,4.83,1.29,0.40,3.32,4.28,,2.29,1.47,1.71,1.53,1.54,
June,3.85,0.24,1.27,0.34,1.99,,1.62,3.99,3.68,2.40,0.53,
July,5.74,1.38,3.68,1.99,5.32,,3.33,2.56,1.04,1.63,3.63,
August,1.31,4.35,2.40,2.76,3.59,,0.61,5.79,2.45,2.36,2.12,
September,2.54,0.84,2.87,2.88,3.17,,2.94,2.55,2.22,2.06,3.87,
October,3.34,2.28,0.53,4.37,3.24,,2.63,4.11,4.34,4.02,4.76,
November,0.98,2.95,1.60,2.86,1.99,,5.12,5.45,4.26,5.84,3.87,
December,2.63,2.32,3.79,3.45,3.51,,0.71,1.79,2.56,6.31,4.77,
Total,41.79,22.52,30.83,33.90,32.68,,26.76,37.87,32.37,29.81,34.29,
Calc annual,41.79,22.52,30.83,33.90,32.68,0.00,26.76,37.87,32.37,29.81,34.29,
Difference,-0.00,0.00,-0.00,0.00,0.00,NaN,0.00,0.00,0.00,0.00,0.00,
