"FENTON SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.21,3.12,2.67,5.67,1.74,3.74,
February,,,,,,3.77,3.11,1.80,2.54,0.64,0.36,
March,,,,,,1.01,1.21,3.48,1.49,0.39,2.91,
April,,,,,,1.81,1.21,2.09,1.79,0.72,1.87,
May,,,,,,4.87,3.53,1.60,0.53,1.69,2.08,
June,,,,,,0.07,1.56,5.29,4.21,1.48,1.17,
July,,,,,,2.35,2.91,3.89,1.73,2.70,6.79,
August,,,,,,2.73,3.06,4.40,4.16,3.49,,
September,,,,,,4.30,1.53,3.53,1.11,1.24,,
October,,,,,,4.56,2.39,2.00,4.16,3.95,,
November,,,,,,1.97,5.16,3.39,4.25,6.41,,
December,,,,,,2.23,0.80,1.36,3.07,4.35,,
Total,,,,,,31.88,29.59,35.50,34.71,28.80,,
Calc annual,0.00,0.00,0.00,0.00,0.00,31.88,29.59,35.50,34.71,28.80,18.92,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,NaN,
