"BRIDGNORTH, QUATT HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2292,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.32,2.48,2.69,2.68,2.74,4.45,1.48,5.42,
February,,,,4.09,0.69,3.51,1.76,2.59,2.34,0.56,0.65,
March,,,,1.31,1.20,0.73,0.40,2.41,2.02,0.11,3.28,
April,,,,1.38,2.46,1.90,1.91,1.46,1.59,0.78,2.40,
May,,,,0.56,5.30,2.28,4.09,1.41,0.91,2.33,2.42,
June,,,,0.22,1.82,0.06,0.97,4.29,2.45,2.10,0.59,
July,,,,2.08,3.83,2.76,1.64,2.26,1.13,1.49,4.31,
August,,,,1.32,3.34,3.74,1.90,3.71,2.45,2.07,2.60,
September,,,,1.28,2.81,3.56,0.80,4.13,1.18,0.92,3.19,
October,,,,3.18,3.96,3.23,2.58,2.17,4.34,4.07,3.06,
November,,,,0.73,1.82,1.49,5.60,3.66,3.12,6.63,3.31,
December,,,,2.65,3.29,3.40,0.51,2.12,1.96,5.76,3.50,
Total,,,,20.12,33.00,29.35,24.84,32.95,27.94,28.30,34.73,
Calc annual,0.00,0.00,0.00,20.12,33.00,29.35,24.84,32.95,27.94,28.30,34.73,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
