"NEW DEER SCHOOLHOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5654,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.47,1.65,5.18,2.85,2.18,0.93,3.76,2.24,3.11,2.44,1.80,
February,0.88,0.95,2.76,6.90,1.76,4.21,2.80,1.89,0.81,1.97,1.31,
March,2.75,2.44,2.25,1.23,1.77,2.23,1.49,1.86,2.55,0.59,1.52,
April,2.61,1.55,3.79,2.62,1.22,2.44,2.62,4.23,2.40,2.62,2.81,
May,4.59,1.95,1.48,6.66,4.48,2.61,2.38,3.05,1.63,2.07,1.02,
June,0.81,1.73,2.12,1.75,1.51,1.76,2.27,3.68,3.23,2.31,2.11,
July,2.35,1.55,3.50,2.44,3.92,3.26,2.60,1.49,1.80,2.74,2.18,
August,2.00,1.74,2.61,4.85,4.81,1.10,1.82,3.57,2.82,4.37,7.49,
September,2.85,1.18,2.66,2.58,4.18,4.24,4.06,7.92,3.46,1.81,6.77,
October,2.43,1.49,1.77,3.87,2.63,3.31,6.68,5.38,3.04,5.14,4.61,
November,1.44,2.77,3.03,4.39,2.67,2.66,4.23,5.75,4.52,3.21,4.72,
December,2.66,2.36,2.12,4.40,2.34,2.92,1.78,2.44,4.00,6.49,3.42,
Total,26.84,21.36,33.27,44.54,33.47,31.67,36.49,43.50,33.37,35.76,39.76,
Calc annual,26.84,21.36,33.27,44.54,33.47,31.67,36.49,43.50,33.37,35.76,39.76,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
