"TORKSEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2583,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.75,1.78,1.76,1.22,2.56,1.36,3.56,1.72,2.75,
February,,,2.44,4.22,0.83,1.84,1.52,1.58,1.54,0.57,0.56,
March,,,1.84,1.32,1.12,0.79,0.52,1.95,1.76,0.14,1.92,
April,,,2.30,1.17,1.51,1.85,2.17,1.87,0.90,0.84,2.53,
May,,,2.49,2.10,2.33,3.21,2.21,1.38,1.87,0.69,1.31,
June,,,0.99,1.03,1.18,0.17,3.02,2.83,1.67,1.02,2.66,
July,,0.38,4.14,2.68,2.08,1.05,1.57,2.66,0.89,1.13,3.31,
August,,3.40,3.08,2.48,1.97,2.52,2.58,3.90,1.92,2.18,3.09,
September,,0.53,2.38,2.12,2.14,2.91,0.87,3.30,0.31,0.58,4.73,
October,,1.30,1.26,1.72,3.95,2.55,2.08,1.34,3.78,2.80,2.12,
November,,1.66,0.91,1.87,1.50,2.46,2.49,2.68,2.55,4.09,2.63,
December,,1.71,2.86,2.56,2.19,1.49,0.55,2.18,1.48,4.10,2.01,
Total,,,27.44,25.05,22.56,22.06,22.14,27.03,22.23,19.86,29.62,
Calc annual,0.00,8.98,27.44,25.05,22.56,22.06,22.14,27.03,22.23,19.86,29.62,
Difference,NaN,NaN,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
