"SOWERBY BRIDGE HAUGH END NO. 4",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3236,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.10,7.91,4.68,3.84,3.48,5.47,4.32,3.68,10.60,1.38,6.11,
February,4.34,0.35,4.88,6.68,1.87,7.97,4.38,1.61,6.05,0.33,0.96,
March,3.86,3.72,3.39,2.51,1.51,1.76,1.68,4.10,2.72,0.79,3.34,
April,5.33,1.62,4.44,3.21,2.20,4.88,2.05,3.47,1.07,1.42,3.15,
May,5.34,1.76,1.54,4.50,4.93,4.06,5.56,1.43,1.58,2.71,2.07,
June,3.08,0.14,2.13,0.73,2.11,0.09,2.47,3.60,6.47,1.10,2.03,
July,7.59,1.65,5.13,4.11,3.55,1.12,4.00,2.74,1.02,1.76,5.34,
August,1.42,4.71,6.27,5.28,4.08,3.70,3.12,6.30,4.19,3.08,5.61,
September,1.81,1.65,4.18,4.58,5.25,2.69,3.12,5.49,0.37,1.14,5.21,
October,2.53,3.22,1.17,5.83,4.92,4.84,4.45,4.30,5.21,4.57,6.17,
November,2.55,2.39,2.65,7.55,2.63,1.87,5.34,4.65,6.90,7.60,5.40,
December,4.59,7.36,6.10,3.81,5.73,3.45,1.33,2.05,2.81,9.01,3.32,
Total,48.54,36.48,46.56,52.63,42.26,41.90,41.82,43.42,48.99,34.89,48.71,
Calc annual,48.54,36.48,46.56,52.63,42.26,41.90,41.82,43.42,48.99,34.89,48.71,
Difference,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
