"FETLAR, THE MANSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.81,4.08,2.32,,,,,,,,,
February,3.36,2.11,2.65,,,,,,,,,
March,4.02,5.57,2.10,,,,,,,,,
April,2.16,2.50,4.41,,,,,,,,,
May,3.41,2.33,2.99,,,,,,,,,
June,0.61,0.78,1.36,,,,,,,,,
July,2.84,1.01,3.11,,,,,,,,,
August,0.87,1.49,3.13,,,,,,,,,
September,1.86,1.70,2.54,,,,,,,,,
October,0.57,3.86,1.60,,,,,,,,,
November,4.69,2.57,3.32,,,,,,,,,
December,2.69,4.16,3.03,,,,,,,,,
Total,31.89,32.16,32.56,,,,,,,,,
Calc annual,31.89,32.16,32.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
