"MERE, SALISBURY STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.79,1.73,5.55,4.31,6.46,,,,,
February,,,3.06,7.62,0.64,5.40,2.91,,,,,
March,,,3.51,2.42,1.68,0.33,1.29,,,,,
April,,,4.83,2.84,3.87,2.57,3.93,,,,,
May,,,0.77,1.86,5.75,5.13,3.17,,,,,
June,,,0.91,0.64,2.78,0.03,3.49,,,,,
July,,,4.76,1.62,4.00,3.75,1.80,,,,,
August,,,3.83,3.33,5.17,4.88,,,,,,
September,,,2.17,4.93,4.18,3.45,,,,,,
October,,,1.45,6.73,6.29,4.95,,,,,,
November,,,2.41,3.08,4.30,2.33,,,,,,
December,,,3.93,4.74,5.95,4.35,,,,,,
Total,,,36.42,41.54,50.16,41.48,,,,,,
Calc annual,0.00,0.00,36.42,41.54,50.16,41.48,23.05,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,
