"BROADSTONE, THE GABLES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,5.27,,,,,,
February,,,,,,5.37,,,,,,
March,,,,,,1.12,,,,,,
April,,,,,,2.85,,,,,,
May,,,,,,3.79,,,,,,
June,,,,,,0.00,,,,,,
July,,,,,,3.00,,,,,,
August,,,,,,3.52,,,,,,
September,,,,,,3.15,,,,,,
October,,,,,,4.17,,,,,,
November,,,,,,2.67,,,,,,
December,,,,,,3.95,,,,,,
Total,,,,,,38.86,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,38.86,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,
