"JACOBSTOWE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,3.62,4.37,4.47,6.27,6.84,,,,
February,,,,7.46,2.10,5.88,2.56,2.94,,,,
March,,,,1.29,2.17,0.95,0.84,3.70,,,,
April,,,,2.77,3.53,2.23,2.14,1.84,,,,
May,,,,2.64,3.22,3.97,1.59,1.18,,,,
June,,,,0.65,2.47,0.00,2.16,2.78,,,,
July,,,,1.87,3.85,4.13,1.77,5.83,,,,
August,,,,2.62,5.67,2.23,1.98,3.10,,,,
September,,,,3.82,4.88,3.94,2.03,7.52,,,,
October,,,0.95,8.06,4.96,4.04,3.48,2.36,,,,
November,,,2.03,4.15,2.93,3.27,8.87,3.70,,,,
December,,,6.64,3.72,5.83,6.09,0.78,2.87,,,,
Total,,,,42.67,45.98,41.20,34.47,44.66,,,,
Calc annual,0.00,0.00,9.62,42.67,45.98,41.20,34.47,44.66,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,-0.00,0.00,-0.00,-0.00,NaN,NaN,NaN,
