"MANCHESTER AERODROME",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,4.51,,,,,,,,,,
February,,0.36,,,,,,,,,,
March,,2.41,,,,,,,,,,
April,,1.12,,,,,,,,,,
May,,1.94,,,,,,,,,,
June,,0.26,,,,,,,,,,
July,6.34,0.98,,,,,,,,,,
August,1.80,4.20,,,,,,,,,,
September,2.42,0.93,,,,,,,,,,
October,1.34,2.21,,,,,,,,,,
November,0.93,,,,,,,,,,,
December,2.56,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,15.39,18.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
