"DERBY, OSMASTON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.66,1.00,2.28,2.40,,,,,,
February,,,2.72,3.70,0.60,2.75,,,,,,
March,,,1.73,1.27,1.05,,,,,,,
April,,,2.46,1.81,2.35,,,,,,,
May,,,0.96,2.66,3.73,,,,,,,
June,,,0.88,0.51,2.15,,,,,,,
July,,0.48,3.82,3.80,2.63,,,,,,,
August,,4.29,5.22,2.66,2.98,,,,,,,
September,,0.86,1.88,2.47,2.71,,,,,,,
October,,2.31,0.57,2.15,4.40,,,,,,,
November,,1.47,0.82,2.36,1.64,,,,,,,
December,,1.99,3.62,2.98,2.35,,,,,,,
Total,,,28.34,27.37,28.87,,,,,,,
Calc annual,0.00,11.40,28.34,27.37,28.87,5.15,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
