"BRIDPORT (CONEYFAR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1594,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.59,3.58,5.54,2.01,4.93,4.41,4.17,2.66,5.14,1.64,5.25,
February,0.45,0.29,2.91,7.77,1.22,5.40,1.91,3.54,2.69,2.06,1.25,
March,2.79,1.84,3.66,1.61,1.64,0.34,0.32,3.58,2.93,0.27,1.48,
April,4.22,0.98,3.56,2.59,3.33,2.34,2.40,2.05,1.47,0.70,3.30,
May,1.89,1.88,0.88,1.62,5.98,5.82,1.84,0.90,1.56,1.95,2.22,
June,2.41,0.55,0.83,0.59,2.46,0.00,2.88,2.37,1.76,2.10,0.59,
July,4.94,0.74,5.15,1.79,4.43,3.40,2.19,2.50,1.75,1.68,1.79,
August,1.39,2.62,4.19,2.04,3.20,3.69,1.20,3.60,2.15,2.18,3.81,
September,1.73,1.28,2.54,4.11,6.12,3.91,0.74,5.72,1.80,0.37,4.46,
October,1.84,1.48,1.86,6.21,6.08,4.62,3.58,2.64,6.59,4.28,2.98,
November,1.55,2.81,2.08,1.69,5.18,3.38,9.24,3.56,2.98,9.26,5.46,
December,3.77,1.28,4.61,3.68,4.94,4.57,0.43,4.13,3.03,6.90,4.71,
Total,31.57,19.33,37.81,35.71,49.51,41.88,30.90,37.25,33.85,33.39,37.30,
Calc annual,31.57,19.33,37.81,35.71,49.51,41.88,30.90,37.25,33.85,33.39,37.30,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,
