"BOLTON W. W., NAZE END",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,6.43,5.70,14.20,,,
February,,,,,,,5.63,2.80,6.40,,,
March,,,,,,,2.80,5.85,4.01,,,
April,,,,,,,2.35,4.70,1.50,,,
May,,,,,,,4.20,1.85,1.35,,,
June,,,,,,,3.35,5.50,7.70,,,
July,,,,,,,4.12,5.15,3.03,,,
August,,,,,,,5.24,7.33,7.52,,,
September,,,,,,,4.90,8.15,1.01,,,
October,,,,,,,4.95,5.80,6.60,,,
November,,,,,,,8.50,6.70,9.35,,,
December,,,,,,,2.35,1.60,3.65,,,
Total,,,,,59.61,49.93,54.82,61.13,66.32,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,54.82,61.13,66.32,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,59.61,49.93,-0.00,0.00,-0.00,NaN,NaN,
