"READING CAVERSHAM LOCK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.30,1.88,2.51,1.45,,,,,,,,
February,0.38,0.20,1.99,3.22,,,,,,,,
March,1.33,1.01,1.37,2.67,,,,,,,,
April,2.37,0.44,2.45,2.59,,,,,,,,
May,0.70,1.45,0.74,1.26,,,,,,,,
June,1.54,0.14,1.18,0.31,,,,,,,,
July,3.52,0.08,3.82,1.28,,,,,,,,
August,0.77,1.30,3.18,1.61,,,,,,,,
September,1.03,2.04,1.33,1.71,,,,,,,,
October,1.91,1.23,0.80,3.31,,,,,,,,
November,1.13,2.04,1.06,,,,,,,,,
December,1.75,0.81,2.12,,,,,,,,,
Total,18.73,12.62,22.55,,,,,,,,,
Calc annual,18.73,12.62,22.55,19.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
